f0,f1,f2,f3,f4,f5,f6,f7,label
-1.3648721297048905,2.293382042926626,0.666203715085611,-1.421997131882486,0.37413799780158363,1.4976051952818485,-1.940005089687093,-1.6977996584089285,0
-0.9978512854984501,0.4292059303735465,0.19362085442135224,0.5151148573694943,-2.3069577654457945,0.23138956516043963,0.6357581454490726,0.05278328481947159,0
2.1368481877605405,-0.24356398795071832,-0.06531116053325352,-1.6802457521076775,2.5481126978151902,0.23252618268913527,-1.8864760995777843,-0.3811520025993608,1
-0.9445644300195534,1.7428978479007506,-0.5081282199318742,-1.15562946809667,-0.6219281582389458,0.7997075254799475,-2.7500611124155845,-0.9872677898754529,0
0.31905268272678344,-2.2384428392656393,1.3207062633298505,1.4694548888875232,-1.0489003714627145,0.5079086924556404,0.3260817629117164,0.163772343167631,1
0.042390688250228514,1.3828750246475878,-1.7652124007056884,0.1096121756491114,0.8893759081552546,1.498603615802921,-2.0717260400495165,2.648308494770287,0
-1.9295874420095558,1.422355649437582,-0.5357819983456917,1.2952599309644959,1.2312535595933083,1.0873493661821219,0.7112471175160255,1.7033122393606366,0
-2.465801713945784,-0.517880314073814,1.2423751032561197,1.603362207863197,-0.6475380256858186,0.6819693789449183,-0.35570593140212126,-1.2316623019250672,1
-1.0375972138161313,2.248244390796778,1.129498534479325,-2.17276489471835,-0.08154851334052744,1.5147674720798467,-2.6792238486365374,-2.7910843790353876,0
0.132322965776544,-3.216534947018289,2.1146981842715395,2.891048185339013,-0.8756818272205503,1.3522765774805292,1.25124560219388,1.1999759083980384,1
-0.18561012974221613,1.4975813715209259,2.422532769126521,-3.3235586037701483,-1.8158888445178238,1.2373159102450535,-3.3020161057444413,-5.0214948314574945,0
0.3070059027571881,-0.28178115101316914,0.6288603514141607,-1.0187719475231367,-0.3283011067224731,0.2933265095679368,-2.2995269511684224,-1.8364201030650613,0
0.2991755591585996,2.059784094016715,-1.8331309162289453,-0.8095499126281871,-1.2489489330728745,0.592512235621514,-0.8437229137169991,1.960055155814572,0
0.4591537113768661,-0.05580704284739424,0.8803586171018488,-1.3571281646658073,1.1760602764537964,-1.5428020158895674,1.439343884562481,-2.434554135679064,1
-0.597550576166822,-3.1808052276168945,3.565487814685732,2.7635776366605103,-1.3753019499454755,3.6762636883821793,-1.8812626869684292,0.0052228115798684804,1
-0.3135893530889102,0.2622796221440252,-0.4167894599496127,-0.471521562457317,0.8173970963681656,-0.7479207711967035,-0.5615366869338652,-0.913824631271482,0
-0.4151771744239101,0.4499994829431382,-0.1879257210341298,0.39955655660766504,0.11230768842726968,1.4009550395962125,-1.4142499660796966,0.9771743623270176,0
-1.1999941962778522,1.8641477914521498,0.029645439406424515,-1.1173205909650958,1.5466718382124196,0.41608544867632924,-1.11072495277615,-1.3902603769939574,0
-1.103177036552983,-1.4624432740014073,1.179998346606151,1.8514152088331568,-1.4091847815561631,1.8306186814451342,-1.8703267473990375,0.15555882372420982,1
-1.2915206980206366,2.428651832313516,0.30098940299149,-1.6564515384415401,-1.1816313149129285,1.54697620889113,-2.855169221771882,-1.7185632394207424,0
1.115752966125326,0.6368011096344937,-1.1745683963409437,-1.074604071498668,1.3101965171995604,0.9535885206948739,-3.176011938347161,0.8554305362093195,0
0.21912992304731516,1.7297667548682076,-1.901763749643509,-1.5631742909135153,-0.24380379713912192,-0.3444015431173464,-2.274664542389646,0.06527747604875056,0
-0.45924582024837723,2.3556839735961637,-1.5118846388872877,-0.7063246385943559,-0.08332628524667475,0.03188695813542808,0.4457554951339351,1.2671096903313548,0
-0.8561460579715968,-2.9332636285971754,2.7443049844691108,2.924537644788373,-0.4842104217389033,3.1023677600200044,-1.734719992348801,0.41413109351169597,1
0.9347587565299819,-2.0216313177352228,3.2440869049515,0.538660098619809,0.07100880518802974,1.9292921608078752,0.3932648583629167,-0.8762576198498817,1
1.4137651599426293,-1.6885096145205938,2.814907065169584,0.6371014631952311,-0.10404881066897924,2.0342294916990795,1.3820684839786466,0.4267296598506025,1
-0.23473853201373096,-2.1355117618763737,-0.7331695967186734,2.440136771499298,0.7337234878550057,-0.8543881871859764,0.9432788500316337,1.7472353479200122,1
-1.8628983675613793,2.4601650980536593,0.9450594527425697,-0.5920320000350624,-0.3232886362555003,1.749061362666943,-0.11406124165511,-0.7816050782640336,0
1.9809158630796047,1.9891727102796573,-2.1209357666247763,-3.411528264892773,-0.766309651947081,-1.105289437247147,-2.4743568609677746,-0.6790134895781543,0
-1.2861168632569033,0.8988090899417571,-0.5556996731930886,0.831678736281585,-0.6884461387207982,1.1799189221109176,-0.9288578179433491,1.1911860699363106,0
1.6086312006822445,-2.0939680569467036,3.9768459191195076,0.13003419641939193,-1.5230001361792946,2.174913486981806,1.2003990155174504,-1.033015312910873,1
-1.422862793932924,-0.19312746624254817,-0.6855685036837188,2.1973922878345546,-0.5164874419484505,2.7941212342782724,-3.447015231126607,2.5687721206408414,0
-2.015503561382976,1.241744034187525,-0.7115197668962082,1.900770549490435,0.4303788847830499,1.882225864043721,-0.03887343513000152,2.661668702771255,0
-1.2888058872902888,-0.24833989983286586,0.3032102660919795,1.575242210107444,-1.3333422788907014,2.0952900023320264,-1.9436536355539444,1.1077459058504968,0
-1.2819902151002738,0.24792676648290124,0.8435227829117952,0.3213798180103765,-0.9601055659442864,0.5359422491564201,-0.21923939359804434,-1.0124393023882874,0
1.3193806523156495,-0.763671250665218,1.9688072113294326,-0.06673868288232875,1.2639302023631946,1.6199400683785279,0.8763532548429197,0.3135693174936045,1
0.16121498215440655,-0.49492113366210344,2.1238742620803515,-1.0463270299672207,1.6650494067904418,-0.0749284797575187,0.22997083990191058,-2.922571970892391,1
-1.1903112731115024,-0.41164217670349246,0.8902379033110382,0.30953288158724823,0.06478573929391421,0.6530117006316822,-1.8929004724411869,-1.607552272100419,1
-0.12883692961314563,-1.5198323857252833,1.188918511721231,1.1203667752985484,1.2671309406200715,2.527325533580627,-3.504858236192705,0.197651845645213,0
-0.6690554624347544,1.5466420327119315,0.9752497913138268,-1.9830537937370631,-0.8515225844037914,1.253051911402443,-3.1012498974004052,-2.7345445895529226,0
-0.5952905962520773,-0.03644708562028742,0.8476086658623797,-0.007820927565755963,1.5200035175007434,1.0837002799431221,-1.5975517626806495,-0.9092233246069102,1
0.5766464579303703,-2.3908360482658026,1.6847691301687013,1.5326525591066706,0.29740566031687127,2.401547303767991,-2.216766213564819,0.663351159434362,1
-0.16381225030518864,-0.11607249807049735,1.0256779997104255,-0.5676533915042972,-0.3995688603234003,-0.8297341029507335,1.2712301687719125,-1.84524065902978,1
0.26838447372370955,-2.2604309495979966,2.961656170945529,1.5285694588044791,1.6834579486728931,2.8502694003682585,-0.9270857947150565,0.014175370000188314,1
-0.24713596874827648,0.5224044547049935,-0.7985378911459609,-1.2507828494487963,-0.4637044471339731,-0.08762824741519348,-3.782866397051326,-1.6217569527915345,1
-1.3445243902848822,1.9006593254222124,2.9333048356369456,-1.629187775070984,-0.7870327372626857,3.001514727982676,-2.0542631255288692,-3.0012456032247954,0
-0.6676694851899923,0.17139786677782998,0.2934375904035658,-0.3496879884116014,-1.0237014524008545,-0.8016250997397389,0.30221497465298675,-1.522348787676866,1
-0.6165007926300201,-2.7686153912414273,3.077798125889145,2.4538311328121174,-1.6924057370564576,2.2450418350160657,0.014005096618101787,-0.20784662623605565,1
0.8892387914608229,-1.0088191410671246,0.468908774624414,0.36488224383791307,-0.0918110301344528,1.2001163868265363,-1.327904633773271,0.7354766413601932,1
-2.087388056921604,1.2476543542088463,-0.5461985397584265,1.8174140899353681,0.23546452538541948,1.7629172641365813,0.1433112927774316,2.349744635859086,0
-2.648410986163111,-0.1192714963598791,0.333285845019627,2.762442871732481,-0.6861018211613559,2.405381081180022,-1.3464304678924335,1.6178710551451094,0
-1.2647163071177923,1.9674394818220398,0.905603372798755,-1.2141330479007435,-0.657658003824775,2.096562726446462,-2.6837667105565965,-1.5335195296714796,0
-2.5396280878412134,1.5459670046133875,-0.3303658308175515,1.2195040870784932,0.349003562090175,0.6119919183039242,0.97727960927556,0.7683609694763449,0
-0.749530211064209,0.032445065825402075,0.007961934384653369,1.0267374337942254,0.010257816959411624,1.9480805447188148,-2.0196128968101554,1.2237271520139281,0
0.47928407208256385,-1.9145785863546343,3.113863575241861,0.4445567064917153,2.1235264229801736,1.3623427918322355,0.3958922754561015,-1.5576625102711534,1
0.9012676597958548,-3.0144944833687424,4.392816306965441,1.0901835712317962,1.0531998980821111,2.0626339590047538,1.153299350087595,-1.4240843102179883,1
2.0247915873325155,0.06674518195946733,3.1480126891048164,-2.1143344087837654,-1.7762050240100316,0.9485031875949292,2.1058751792190358,-2.0052435993920246,1
-1.2882997162135434,0.28353922113204766,1.6075935281807143,0.8286232404877989,-0.156303468338643,2.017380005162806,-0.07466525319448936,-0.11457384506493418,0
-0.04792752566134817,0.759111512089065,-0.3363919613420828,-0.9921216247380233,-0.920407632119269,0.06676379359655238,-1.565445447294132,-0.8219440184976121,0
0.5563382969703472,-1.3728455630560035,2.192597678581997,0.14136739824809294,-0.34228455976058164,0.9524653699278283,0.1553338368145819,-1.143274863911949,0
-0.9966435354427513,0.34968202283533945,2.552477529540424,-0.1450138435542636,0.3383155392256595,2.775342766692632,-1.6637650142285962,-1.5552563861573199,0
-0.6134988578511233,-1.8182015518201866,1.4558785457306704,1.4817126420512907,-3.392299993422376,0.696326397442735,-0.32836168409229405,-0.559103759008883,1
0.052754597607480136,-1.3978881399746947,1.088804495883979,0.5012905164782466,0.18697060821328368,0.01549099831603118,-0.14654567869918578,-0.9525683198331077,1
-2.186721660672208,0.19615133187305578,0.925855986434572,1.776110097953175,0.36800365928054296,1.553118857596294,0.2560765662151614,0.45401621087348853,0
-3.5544878062460463,-1.6517376408885929,2.281525062023573,3.198017704250806,-0.5838408439896756,1.1950449706910569,0.08620297463400406,-1.3524918027779869,1
0.36021348454764324,-0.023273192296790146,1.0944666537503862,-2.052164312455168,-1.2032434553759759,0.18836776310447156,-3.2893746224512865,-3.4630627086807584,0
-0.8948292220515855,-0.025754324440798504,2.9004132429247806,0.1340958222221747,0.6655892869546318,2.396647742977594,-0.3587449647888441,-1.5477408080389246,0
-4.858163072882231,-1.4411333556630503,2.1852018408458944,3.64017490176364,-0.6467920155914019,1.529188880961965,-1.2923409091915783,-1.9111986757271593,0
0.5714230008155853,-3.1631298572535425,1.8460566510459704,2.4360897394072603,0.41227227166106994,1.2246755720630857,0.6838299020639058,1.104544654197197,1
-1.3662136283585573,-1.9248204180484019,2.456948173672768,2.411364845454734,-0.07207302132209586,2.4921752543681235,-0.8751708856282435,-0.05373684781091059,1
-1.0660279612102488,0.31103436787290484,2.2666949610319698,0.17916009254161885,0.06349048038676916,1.318692330434651,1.1192001249721164,-1.3008035826402158,0
-0.22705882516755238,-2.3829681763277257,2.8309468016189263,2.009686223523587,-0.5717190334784398,2.8267851706798686,-1.020379797682868,0.13130860227020635,1
-0.5367883683143703,1.5573206924458738,0.31291188787558705,-2.0823862691028383,1.0883352098095076,0.599768305604093,-3.127481659353332,-2.604829587437472,0
-0.1493583785659478,1.4067842118450267,-1.4155699069308472,-0.34632691853575687,-0.14517024419321808,0.7425410355928496,-1.5639086330779275,1.374427076426539,0
-2.9137695676395214,0.820592680022291,0.5061246900776196,1.9802637517825248,-0.9090323262520912,1.1933369451110598,0.9876300694471587,0.6360252995750799,0
-0.8662408217033077,-0.9603453115337242,0.9896730465465396,1.2421439507802445,-0.4132748053360386,1.410028091568687,-1.3955003766571088,-0.071401401742331,1
-0.9219206680828399,0.8000773628336928,-0.8227454049901802,-0.6152406993041953,-0.7599342678179077,-1.5934758168324712,0.13385024887885932,-1.3688043088421735,1
-0.9838874298190706,0.3331985156376589,0.041809846600452984,0.6925121210382866,0.21132302760997543,0.41054328960342057,0.2904711476859754,0.36459019350695376,0
-0.7285414798862142,-0.2612748553942965,1.41904841807802,0.5066884063611685,-0.35508312245592044,0.8014039742385491,0.5394681701278492,-0.7002029720668776,0
-0.9961142458688356,-1.0915393910885314,0.7935998663458043,0.901395732431604,-0.03577222473716005,0.7098485099574392,-1.9614128915826792,-1.0182826352296508,1
-1.14791769309693,1.2374217543671642,0.3328923498872408,-0.3153601692046609,-1.5188686591575296,0.7663544450559927,-0.534114484152027,-0.6568613572543462,0
0.4852365892204561,-1.3331822708676648,2.272105479986862,0.18367607036112185,-0.027848380506712504,0.5333704177936278,1.1525956645621456,-1.2287847769759566,1
-0.8796884511512766,-2.1672349948203555,3.139601954047997,2.1193864766515627,-0.9735287601736554,2.0069608439177338,0.7202261020434939,-0.5471882113524107,1
